,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
"(65, 'MCHP')",3,37.51441822889956,27.110751065251073,-13.589355500577827,42.70187109552144,-13.589355500577827,1.994999031712601,0.6666666666666666
"(66, 'MU')",4,109.12750242018032,65.66763949821745,-12.460485562269287,68.18903082148096,-18.920971124538568,5.270070670204135,0.5
"(67, 'MSFT')",1,295.4570133661037,295.4570133661037,0.0,295.4570133661037,0.0,0.0,1.0
"(68, 'MRNA')",1,268.08688713778605,268.08688713778605,0.0,268.08688713778605,0.0,0.0,1.0
"(69, 'MDLZ')",4,-1.6308375645098905,9.879914860008299,-3.601301162067516,9.879914860008299,-5.999999999999995,2.7434292261012168,0.25
"(70, 'MNST')",5,-0.056665911308018124,15.990511514243655,-9.035499978095126,26.68612687350378,-14.554986883656106,1.7697428535232858,0.4
"(71, 'NTES')",3,94.94245286193089,145.48637090748738,-10.760264371429308,145.48637090748738,-15.520528742858609,13.520705986907098,0.3333333333333333
"(72, 'NFLX')",3,113.85518812895472,53.98006848023397,-6.000000000000005,84.95279132736738,-6.000000000000005,8.996678080038986,0.6666666666666666
"(73, 'NVDA')",2,298.0449542847886,105.8715173711268,0.0,156.65129913721262,0.0,0.0,1.0
"(74, 'NXPI')",3,27.77290597124673,28.304066572565088,-19.59974290144453,52.175217234646084,-19.59974290144453,1.4441039719188886,0.6666666666666666
"(75, 'ORLY')",2,6.478890194343689,8.303535466324607,-1.6847513464122055,8.303535466324607,-1.6847513464122055,4.928641537522769,0.5
"(76, 'OKTA')",1,419.34655803741947,419.34655803741947,0.0,419.34655803741947,0.0,0.0,1.0
"(77, 'PCAR')",3,-0.45001688751643565,31.016234444005054,-12.306404523684783,31.016234444005054,-21.891443366460717,2.5203327571681493,0.3333333333333333
"(78, 'PAYX')",3,-6.242332116085059,6.108723272877925,-6.0,6.108723272877925,-6.000000000000005,1.0181205454796542,0.3333333333333333
"(79, 'PYPL')",2,323.6701669285526,109.19055180020075,0.0,146.5224452643317,0.0,0.0,1.0
"(80, 'PTON')",1,31.03021969595805,31.03021969595805,0.0,31.03021969595805,0.0,0.0,1.0
"(81, 'PEP')",3,28.503927636571504,8.91995253839443,0.0,18.393096935894924,0.0,0.0,1.0
"(82, 'PDD')",1,495.3262492264964,495.3262492264964,0.0,495.3262492264964,0.0,0.0,1.0
"(83, 'QUALCOMM')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(84, 'QCOM')",4,8.297012996715281,64.80570374573857,-12.860680666570424,64.80570374573857,-20.63252483188778,5.039057062834327,0.25
"(85, 'REGN')",3,-35.994986122023974,0.0,-13.561189292132616,0.0,-22.646969578799936,-0.0,0.0
"(86, 'ROST')",2,-19.017048690787984,0.0,-9.923962069568077,0.0,-13.847924139136147,-0.0,0.0
"(87, 'SGEN')",4,68.16418762920165,161.8988785481717,-13.337038168873512,161.8988785481717,-24.57327985272888,12.139042904294708,0.25
"(88, 'SIRI')",2,-16.29700573638091,18.276229738229112,-29.23092454936048,18.276229738229112,-29.23092454936048,0.6252361162017697,0.5
"(89, 'SWKS')",2,91.20411303652543,103.40863088992069,-6.000000000000016,103.40863088992069,-6.000000000000016,17.234771814986736,0.5
"(90, 'SPLK')",4,40.306405486189,77.75136944965246,-7.480000561960236,77.75136944965246,-12.154544469164975,10.394567327315368,0.25
"(91, 'SBUX')",4,0.5734611177559135,8.96417072117649,-7.805242733363032,14.989438847827863,-9.61048546672606,1.1484807106458959,0.5
"(92, 'SNPS')",2,219.9778365576932,93.81136708704518,0.0,168.41071263631972,0.0,0.0,1.0
"(93, 'TMUS')",3,61.24912929041422,82.91721811480541,-6.07595226192868,82.91721811480541,-8.588156829229565,13.64678564615403,0.3333333333333333
"(94, 'TSLA')",2,590.7954964872071,238.7568023351269,0.0,452.47769855166337,0.0,0.0,1.0
"(95, 'TXN')",3,54.49396206811099,33.53165522462559,-13.213700212788082,38.92142694530292,-13.213700212788082,2.5376431040999403,0.6666666666666666
"(96, 'TCOM')",1,-6.380778541217735,0.0,-6.380778541217735,0.0,-6.380778541217735,-0.0,0.0
"(97, 'VRSN')",3,64.65765964644005,87.53742121891568,-6.29821141662032,87.53742121891568,-6.487009644518283,13.89877465654989,0.3333333333333333
"(98, 'VRSK')",5,94.58168229761961,48.915390045448966,-2.3347346785739798,84.49597541364817,-6.000000000000005,20.951155818410054,0.4
"(99, 'VRTX')",3,97.71117670161875,51.3356792487246,-5.775092825960604,95.14878475443976,-5.775092825960604,8.889152225910005,0.6666666666666666
"(100, 'WBA')",2,-11.640000000000006,0.0,-6.000000000000005,0.0,-6.000000000000005,-0.0,0.0
"(101, 'WDAY')",2,126.073262093013,53.47608488773445,0.0,84.25891164496666,0.0,0.0,1.0
"(102, 'XEL')",2,28.092522276201514,13.787993660266384,0.0,25.554695560487684,0.0,0.0,1.0
"(103, 'XLNX')",2,74.10003830469788,35.49153115580389,0.0,66.28034705499675,0.0,0.0,1.0
"(104, 'ZM')",1,61.685476686175214,61.685476686175214,0.0,61.685476686175214,0.0,0.0,1.0
