,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
"(127, 'COST', 'Costco Wholesale Corp.', 'Consumer Staples')",1,-3.5009097199087735,0.0,-3.5009097199087735,0.0,-3.5009097199087735,-0.0,0.0
"(128, 'COTY', 'Coty Inc', 'Consumer Staples')",2,-20.081562679283937,0.0,-10.602867023023371,0.0,-10.663302373906813,-0.0,0.0
"(129, 'CCI', 'Crown Castle International Corp.', 'Real Estate')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(130, 'CSX', 'CSX Corp.', 'Industrials')",2,1.8868415743191314,45.24021992790943,-29.84943039545721,45.24021992790943,-29.84943039545721,1.5156141785135888,0.5
"(131, 'CMI', 'Cummins Inc.', 'Industrials')",2,-13.79472710773275,0.0,-7.018963228789671,0.0,-12.013551282117263,-0.0,0.0
"(132, 'CVS', 'CVS Health', 'Health Care')",2,-17.821694570466594,2.811380864634727,-20.068863253833346,2.811380864634727,-20.068863253833346,0.14008670192606582,0.5
"(133, 'DHI', 'D. R. Horton', 'Consumer Discretionary')",2,-24.01175072326369,18.295769402239827,-35.76418695215187,18.295769402239827,-35.76418695215187,0.5115667644483948,0.5
"(134, 'DHR', 'Danaher Corp.', 'Health Care')",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(135, 'DRI', 'Darden Restaurants', 'Consumer Discretionary')",1,39.94053655715861,39.94053655715861,0.0,39.94053655715861,0.0,0.0,1.0
"(136, 'DVA', 'DaVita Inc.', 'Health Care')",2,-21.192083404090134,0.0,-11.202067640477274,0.0,-13.27115723142943,-0.0,0.0
"(137, 'DE', 'Deere & Co.', 'Industrials')",3,-11.485077420364487,37.07234458583368,-19.05793836140935,37.07234458583368,-28.75763271641634,1.945244227513188,0.3333333333333333
"(138, 'DAL', 'Delta Air Lines Inc.', 'Industrials')",3,-14.42751706332438,13.894984171568181,-13.179798808696091,13.894984171568181,-18.12631411544968,1.054263754193289,0.3333333333333333
"(139, 'XRAY', 'Dentsply Sirona', 'Health Care')",3,-49.332488377744724,0.0,-19.85913322107895,0.0,-30.419540891774655,-0.0,0.0
"(140, 'DVN', 'Devon Energy', 'Energy')",2,-28.29660124528106,0.0,-15.031523128843581,0.0,-22.053074690453677,-0.0,0.0
"(141, 'DXCM', 'DexCom', 'Health Care')",1,-6.384920110121229,0.0,-6.384920110121229,0.0,-6.384920110121229,-0.0,0.0
