,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
ESS,50,-21.21,4.501631954348038,-3.4769540962640972,17.104036251356014,-23.96314443347055,1.2947056043060596,0.4
EL,25,124.08,13.098993897839131,-3.0868006789725,44.10360945206753,-7.022183102514679,4.243550283978614,0.44
RE,50,31.02,6.017401057214912,-3.0044571998747798,36.80350371503063,-12.851260988265823,2.002824689087169,0.42
EVRG,42,11.54,4.451513604688611,-2.6012775813612046,22.47735904915633,-16.241736364460436,1.7112797329223162,0.42857142857142855
ES,40,18.6,4.356174457243705,-3.2077522369508706,16.671983438641156,-12.994887394360678,1.358014626897889,0.5
EXC,44,-4.52,4.4207008418322165,-3.2061972118430564,18.547835679616576,-22.340887803655452,1.3787987917596038,0.4318181818181818
EXPE,44,-36.31,6.107165061662613,-5.734252786701781,27.77487052473413,-23.628588253966697,1.0650324094231853,0.4318181818181818
EXPD,39,47.46,4.65614455318442,-2.105454297670108,35.891198561209656,-6.007219422435483,2.2114678805124868,0.48717948717948717
EXR,56,8.03,4.3644036713812575,-2.4974882321503236,28.483163994435866,-9.532609836076055,1.7475172115720161,0.4107142857142857
XOM,38,-26.65,5.431946183121613,-3.3379888555550234,18.088175080859937,-24.285725802157955,1.6273110600959202,0.3157894736842105
FFIV,50,2.47,7.257243609044118,-3.0323249503610437,24.669881559222894,-7.9315561465498785,2.393293505097478,0.32
FB,48,29.92,9.595728972993076,-2.6837304583947414,36.76211279332073,-8.55057527276476,3.5755188986947326,0.2916666666666667
FAST,40,102.91,8.94724161245548,-2.908836831545487,31.71817482477468,-8.694386773506668,3.0758829493030526,0.425
FRT,61,-42.27,2.3126703524816117,-2.389765981524683,9.386293229699838,-9.073107181705497,0.9677392557936222,0.32786885245901637
FDX,40,110.92,11.8781606670885,-3.2083720372113538,131.55749717400394,-9.578986484529374,3.7022391821531815,0.425
FIS,38,68.09,6.350584079672373,-2.5910516842567106,32.79714293753884,-16.787156269114522,2.450967735710819,0.47368421052631576
FITB,39,63.14,7.331387716854627,-3.7413351987380814,39.13039635839086,-11.087263789212287,1.9595645210638806,0.48717948717948717
FRC,33,56.26,6.989087338703099,-2.378961586731946,24.57203528735623,-5.971019152967838,2.937873136616816,0.42424242424242425
FE,41,-26.18,3.5322930081290376,-3.994005529820356,17.886137513590583,-26.80412682299531,0.8843986273318741,0.4634146341463415
FISV,45,47.47,6.941086336618878,-2.832351287323747,19.092381904663736,-16.66988799942399,2.4506445820064298,0.4
FLT,43,52.07,8.366545942638602,-3.6518655533043396,36.90919042359082,-11.767845869207317,2.29103339663429,0.4186046511627907
FLIR,46,36.76,6.0529202248038025,-2.9076064344003547,36.53471259405494,-17.077275920280133,2.0817536215323846,0.43478260869565216
FLS,46,-3.96,6.588148161363998,-3.615660900647951,22.623678454762697,-12.592593555206122,1.8221145019941878,0.3695652173913043
FMC,41,71.03,9.70839295356782,-4.1762802021859935,59.31704128835731,-19.352648886615377,2.3246507618157777,0.43902439024390244
F,37,65.64,6.060495427658382,-3.15794372961504,23.657483640990208,-8.888892366174906,1.9191271113615345,0.5135135135135135
FTNT,34,239.62,15.67605864303742,-3.254588593472652,63.95925118361217,-12.529717483243052,4.816602219548443,0.4117647058823529
