,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
MRNA,9,428.8,70.53243690903273,-3.986931010437671,182.11278675754187,-5.399999618530272,17.690909806159382,0.4444444444444444
MDLZ,39,-22.36,5.400460897490898,-2.3049801932195444,25.56274699826315,-8.889386479654771,2.3429532771592525,0.23076923076923078
MNST,23,64.55,11.413272316250744,-3.0718819933716444,29.723597325651685,-5.2142652769690105,3.7154006374195823,0.391304347826087
NTES,32,68.26,17.986685004411605,-4.492289573666964,58.745308477244215,-13.176582195743647,4.003901509343139,0.3125
NFLX,28,74.65,16.880518772491037,-4.850118550222913,43.978566958095854,-14.840314940197574,3.480434261079083,0.35714285714285715
NVDA,21,819.28,39.043219021749756,-5.3865155769570014,236.94027853095375,-13.261269122177444,7.248325650216795,0.5238095238095238
NXPI,23,44.81,9.256423376586698,-4.443987698976425,38.616130551477234,-7.613862180977826,2.0829093155948004,0.4782608695652174
ORLY,27,44.75,14.443782667973332,-2.7490615862630987,25.470012299062294,-8.186963912930324,5.254077515086631,0.25925925925925924
OKTA,20,230.31,30.00752469252947,-6.016851314187839,78.92593101218894,-16.11513653059138,4.9872471705875805,0.4
PCAR,25,65.2,8.36901867254759,-2.4606627680475404,27.68019619564037,-6.6455642800155035,3.40112378714461,0.44
PAYX,24,114.4,11.9137251304311,-2.340999479577268,25.747321462557892,-4.8411281878350305,5.089161802198457,0.4166666666666667
PYPL,26,147.54,19.037294962086534,-4.8434977681476115,83.95802574834836,-11.141058026668782,3.930484925022959,0.4230769230769231
PTON,5,244.25,141.61856710523625,-7.0279209143690755,265.94782290251356,-11.555553617931547,20.15084814282517,0.4
PEP,32,17.96,6.882918748778919,-1.8075760460144144,19.206908445630376,-6.068419473598907,3.8078169734298593,0.28125
PDD,12,166.86,47.28143223263529,-4.483708603060488,124.69604818578203,-10.745367596843348,10.545161699482868,0.3333333333333333
QCOM,26,189.37,15.470898759945484,-3.154558877563081,91.3521865886878,-5.607855079121893,4.904298623171321,0.46153846153846156
REGN,35,5.93,22.746740113354278,-3.749489223553371,56.01897671200009,-10.635931497488183,6.066623680490889,0.17142857142857143
ROST,23,48.13,8.574533495758008,-3.779498705617888,34.63650859268883,-10.636069887268363,2.2686959736254777,0.4782608695652174
SGEN,31,51.65,18.718876168699346,-4.696751904266566,40.91697019265974,-10.566965646432147,3.985493922234847,0.2903225806451613
SIRI,37,5.32,6.816184169512364,-2.767494763067299,26.885097488515797,-10.571422443415512,2.4629438365974643,0.32432432432432434
SWKS,28,96.91,19.787672280097237,-3.3844388325583012,41.54264376834335,-15.523534179190912,5.8466626992161395,0.2857142857142857
SPLK,28,159.36,13.899033616657364,-3.907209452987597,49.869778957948796,-10.126762908347775,3.5572788671540625,0.4642857142857143
SBUX,27,79.23,9.961347080422073,-2.3702388668465417,41.47157401691912,-9.071923744046174,4.2026764558438945,0.4074074074074074
SNPS,26,166.85,11.544908233802074,-2.8981811810972866,30.163016021986387,-7.0954655762286105,3.9835012072747746,0.5
TMUS,26,34.25,9.897827823062592,-3.6005941960154297,42.09388512191312,-8.67432926806454,2.7489428922637122,0.38461538461538464
TSLA,32,388.14,41.239306935332934,-4.4732586003505395,182.09301350827056,-14.370427781293582,9.219075090382944,0.3125
TXN,26,84.31,10.366495799108902,-2.874736157014711,27.786846496626637,-9.11861999829826,3.6060686034832705,0.4230769230769231
TCOM,32,-9.43,8.377408828799915,-3.762714021127178,43.762852379061144,-11.295675905338475,2.226427196369905,0.3125
VRSN,32,46.7,11.868651013141747,-2.4485594106632207,35.39889089267314,-7.270601218394567,4.8471974833263225,0.28125
VRSK,27,45.93,8.684663613409862,-3.0086279794664037,34.49031478156537,-12.566486302013303,2.8865860693584766,0.4074074074074074
VRTX,41,-1.19,14.225210150990812,-4.091444736465241,84.31088594708997,-21.602332849860517,3.4768183532354215,0.2682926829268293
WBA,27,-43.84,5.006790336255266,-3.9170987132559105,25.00982722479823,-9.85666581777126,1.2781884508837407,0.2222222222222222
WDAY,31,24.11,8.859120534108074,-4.469924049879778,37.12110657473788,-13.137891097256249,1.9819398350507424,0.41935483870967744
XEL,24,19.63,4.782192895274443,-3.6641694827447058,15.731731953418748,-12.449741339870247,1.3051232804035755,0.5416666666666666
XLNX,25,72.57,10.692790236033098,-4.569495709163954,31.75774275790799,-14.834754362140046,2.3400372637595663,0.48
ZM,7,319.87,74.65508221721842,-11.523695273817467,218.4562144281467,-16.807927627761366,6.478397809324175,0.5714285714285714
